Actual,Predicted,Error
55.96,134.89514,-78.93514
124.0,146.85405,-22.85405
96.0,33.863777,62.136223
89.0,144.73544,-55.735443
115.0,54.414734,60.585266
114.0,178.78094,-64.780945
115.0,74.34066,40.65934
90.0,142.58786,-52.58786
90.0,127.112526,-37.112526
75.0,186.09296,-111.09296
80.0,60.359467,19.640533
115.0,185.03378,-70.03378
90.0,137.49268,-47.492676
80.0,60.359467,19.640533
90.0,141.31133,-51.311325
75.0,154.70515,-79.705154
62.0,125.34943,-63.349426
62.0,125.87214,-63.87214
75.0,146.6047,-71.604706
75.0,176.90704,-101.90704
76.5,104.21986,-27.719856
0.0,37.2673,-37.2673
0.0,10.876423,-10.876423
124.0,147.49959,-23.499588
90.0,134.20944,-44.209442
95.0,64.76,30.239998
0.0,-2.9880881,2.9880881
75.0,147.72487,-72.72487
111.6,163.11205,-51.512047
160.0,167.76967,-7.7696686
114.0,59.713535,54.286465
99.0,148.9292,-49.9292
70.0,145.38623,-75.38623
162.0,62.905045,99.094955
76.5,121.83463,-45.334633
15.0,162.2858,-147.2858
144.0,96.022545,47.977455
90.0,185.6393,-95.6393
0.0,-0.3803239,0.3803239
124.0,170.08191,-46.08191
89.0,10.700495,78.29951
0.0,-0.7005911,0.7005911
68.0,126.39053,-58.390533
144.0,98.25733,45.74267
90.0,185.6393,-95.6393
50.3,175.32623,-125.02623
107.0,166.52899,-59.52899
114.0,156.49222,-42.492218
153.0,21.168127,131.83188
6.0,148.4122,-142.4122
105.0,151.05614,-46.056137
105.0,151.05615,-46.056152
76.5,107.44075,-30.94075
124.0,148.38693,-24.386932
67.9,147.30203,-79.40203
153.0,73.26966,79.73034
114.0,158.29474,-44.29474
0.0,131.90959,-131.90959
75.0,161.21936,-86.21936
70.0,75.746414,-5.746414
95.0,183.0397,-88.0397
62.8,181.81314,-119.01314
90.0,143.88687,-53.88687
90.0,132.3668,-42.366806
76.5,121.7438,-45.243797
105.0,152.23505,-47.235046
106.54,156.84915,-50.30915
75.0,147.99689,-72.99689
88.0,133.82361,-45.82361
99.0,139.53638,-40.536377
153.0,59.011,93.989
99.0,163.11205,-64.112045
80.0,156.6225,-76.6225
133.0,100.01176,32.988243
88.0,133.82361,-45.82361
80.0,156.6225,-76.6225
99.0,128.52684,-29.52684
76.5,133.38269,-56.88269
76.5,134.40239,-57.90239
105.0,168.09656,-63.096558
75.0,160.38263,-85.38263
76.5,133.65771,-57.157715
65.0,117.24764,-52.247643
90.0,134.40236,-44.40236
76.5,125.39002,-48.890022
75.0,154.1114,-79.111404
75.0,130.29015,-55.290146
62.0,130.1632,-68.16319
70.0,154.59125,-84.59125
62.8,151.2544,-88.45439
114.0,96.95229,17.047707
62.0,115.39582,-53.39582
62.0,120.946434,-58.946434
84.0,145.3933,-61.393295
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
153.0,59.657146,93.34285
62.0,120.946434,-58.946434
62.0,123.74672,-61.74672
62.0,123.74672,-61.74672
62.0,106.13082,-44.13082
62.0,120.946434,-58.946434
0.0,141.68686,-141.68686
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
84.0,145.3933,-61.393295
62.0,123.74672,-61.74672
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
62.0,120.946434,-58.946434
76.5,112.81162,-36.311623
62.0,120.946434,-58.946434
62.0,123.74671,-61.74671
88.0,152.79971,-64.79971
62.0,120.946434,-58.946434
62.0,106.13082,-44.13082
62.0,106.13082,-44.13082
0.0,137.09268,-137.09268
62.0,120.946434,-58.946434
0.0,115.18657,-115.18657
62.0,120.946434,-58.946434
62.0,106.13082,-44.13082
138.0,149.30688,-11.306885
75.0,170.62636,-95.62636
138.0,142.58255,-4.58255
98.0,146.46198,-48.461975
110.0,132.02908,-22.029083
90.0,125.24887,-35.24887
75.0,145.0393,-70.03931
90.0,133.85371,-43.853714
93.56,169.88864,-76.32864
75.0,186.08362,-111.08362
90.0,130.54509,-40.54509
76.5,178.75455,-102.25455
138.0,159.77312,-21.773117
153.0,67.2399,85.7601
75.0,151.89877,-76.89877
0.0,-1.3661051,1.3661051
124.0,153.02962,-29.029617
124.0,33.539413,90.46059
85.0,137.6392,-52.639206
89.0,191.08072,-102.08072
85.0,137.6392,-52.639206
89.0,166.11356,-77.113556
85.5,154.61273,-69.11273
76.5,138.5426,-62.042603
76.5,130.48404,-53.98404
90.0,149.11668,-59.116684
76.5,145.99982,-69.49982
98.0,163.04062,-65.04062
140.0,133.18427,6.815735
99.0,151.79518,-52.79518
89.0,191.08072,-102.08072
146.0,141.91727,4.082733
50.4,115.777245,-65.37724
76.5,120.28976,-43.789757
94.0,122.08315,-28.083153
76.5,128.00516,-51.505157
76.5,207.68298,-131.18298
76.5,129.6105,-53.110504
12.0,112.127495,-100.127495
12.0,112.127495,-100.127495
109.0,158.3338,-49.3338
109.0,158.3338,-49.3338
109.0,154.87811,-45.878113
109.0,145.79814,-36.79814
109.0,146.44202,-37.442017
87.0,143.70145,-56.701447
87.0,133.8412,-46.8412
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,166.70885,-65.20885
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,146.44202,-37.442017
101.5,153.7609,-52.260895
109.0,163.74954,-54.749542
87.0,133.8412,-46.8412
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
12.0,112.127495,-100.127495
109.0,145.66583,-36.665833
109.0,146.44202,-37.442017
109.0,145.79814,-36.79814
109.0,163.74954,-54.749542
87.0,104.95763,-17.957626
87.0,143.70145,-56.701447
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,163.74954,-54.749542
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,145.66583,-36.665833
109.0,145.79816,-36.798157
109.0,163.74954,-54.749542
109.0,145.79814,-36.79814
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
87.0,155.29037,-68.290375
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,158.3338,-49.3338
109.0,145.66583,-36.665833
109.0,145.66583,-36.665833
109.0,163.74954,-54.749542
109.0,145.79814,-36.79814
87.0,143.70145,-56.701447
87.0,143.70145,-56.701447
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,146.44202,-37.442017
109.0,145.79814,-36.79814
87.0,120.827194,-33.827194
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,145.66583,-36.665833
109.0,146.44202,-37.442017
109.0,145.79814,-36.79814
109.0,145.79814,-36.79814
109.0,163.74954,-54.749542
87.0,135.07022,-48.07022
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,146.44202,-37.442017
109.0,145.79814,-36.79814
109.0,163.74954,-54.749542
109.0,163.74954,-54.749542
87.0,133.8412,-46.8412
0.0,143.70145,-143.70145
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,146.44202,-37.442017
109.0,158.3338,-49.3338
109.0,145.79814,-36.79814
109.0,145.79814,-36.79814
109.0,145.79814,-36.79814
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,158.3338,-49.3338
109.0,146.44202,-37.442017
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,145.79814,-36.79814
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
109.0,162.52185,-53.52185
109.0,163.74954,-54.749542
109.0,163.74954,-54.749542
109.0,145.79814,-36.79814
87.0,143.70145,-56.701447
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,163.74954,-54.749542
109.0,145.79816,-36.798157
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
76.5,127.200096,-50.700096
109.0,158.3338,-49.3338
109.0,146.44202,-37.442017
109.0,145.79814,-36.79814
109.0,145.79814,-36.79814
87.0,145.44748,-58.44748
87.0,133.8412,-46.8412
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,145.66583,-36.665833
109.0,108.988945,0.011054993
109.0,163.74954,-54.749542
87.0,104.95763,-17.957626
87.0,143.70145,-56.701447
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
101.5,153.7609,-52.260895
109.0,167.05179,-58.05179
109.0,167.05179,-58.05179
95.33,167.23085,-71.90085
126.67,133.99529,-7.325287
162.0,50.63723,111.36277
76.5,123.85069,-47.350693
0.0,90.12761,-90.12761
95.33,167.23085,-71.90085
0.0,90.12761,-90.12761
76.5,126.93712,-50.43712
76.5,142.6846,-66.1846
83.2,145.05243,-61.852432
83.2,145.05243,-61.852432
93.2,155.27893,-62.078934
106.14,144.97908,-38.83908
75.0,157.39821,-82.39821
124.0,0.3063345,123.693665
120.0,134.46507,-14.465073
124.0,85.117226,38.882774
124.0,85.117226,38.882774
124.0,142.75429,-18.754288
122.0,245.85464,-123.854645
104.0,109.12696,-5.1269608
162.0,187.36395,-25.363953
62.0,98.28997,-36.28997
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,94.16274,-32.162743
60.0,106.74543,-46.74543
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,94.16274,-32.162743
62.0,94.16274,-32.162743
99.75,163.69073,-63.940735
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,116.20682,-54.206818
60.0,96.373055,-36.373055
62.0,94.16274,-32.162743
76.5,135.13222,-58.632217
62.0,107.72055,-45.72055
60.0,99.749535,-39.749535
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,107.72055,-45.72055
62.0,94.16274,-32.162743
62.0,94.16274,-32.162743
60.0,96.373055,-36.373055
62.0,119.29871,-57.298714
62.0,94.16274,-32.162743
62.0,94.16274,-32.162743
90.0,164.42505,-74.42505
75.0,146.83417,-71.83417
76.5,136.23537,-59.735367
85.5,126.519394,-41.019394
75.0,152.90973,-77.90973
84.0,130.69489,-46.694885
62.0,94.16274,-32.162743
62.0,94.16274,-32.162743
62.0,107.72055,-45.72055
62.0,94.16274,-32.162743
94.5,100.69434,-6.1943436
94.5,100.69434,-6.1943436
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
94.5,130.60913,-36.10913
36.25,94.97816,-58.728157
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
94.5,110.46595,-15.96595
94.5,103.735466,-9.235466
68.5,131.56094,-63.060944
94.5,103.735466,-9.235466
94.5,130.60913,-36.10913
116.5,158.50183,-42.00183
94.5,101.032234,-6.532234
94.5,100.69434,-6.1943436
94.5,103.735466,-9.235466
94.5,100.69434,-6.1943436
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
72.5,113.8437,-41.343697
138.5,162.03177,-23.531769
138.5,161.70114,-23.201141
94.5,100.69434,-6.1943436
36.25,107.13528,-70.88528
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
90.0,157.98521,-67.985214
94.5,103.735466,-9.235466
94.5,103.735466,-9.235466
47.25,122.18159,-74.93159
94.5,130.60913,-36.10913
72.5,121.76682,-49.266823
94.5,120.91558,-26.41558
94.5,110.465965,-15.965965
94.5,105.75712,-11.257118
94.5,103.735466,-9.235466
75.0,160.70169,-85.70169
153.0,52.77431,100.22569
68.8,150.34189,-81.541885
162.0,170.39995,-8.399948
99.0,164.4021,-65.4021
162.0,216.9758,-54.9758
75.0,125.24111,-50.24111
76.5,118.07962,-41.57962
75.0,135.9081,-60.908096
6.0,137.53018,-131.53018
124.0,158.07733,-34.07733
139.0,194.09991,-55.099915
67.0,158.41937,-91.41937
90.0,170.95735,-80.95735
75.0,154.19281,-79.19281
90.0,170.95735,-80.95735
63.75,85.51574,-21.76574
138.0,184.60406,-46.604065
105.0,117.84521,-12.845207
105.0,117.84521,-12.845207
90.0,170.13872,-80.13872
92.25,19.42049,72.82951
76.5,116.844795,-40.344795
85.63,144.9393,-59.309303
124.0,153.54178,-29.541779
114.0,140.21432,-26.214325
124.0,184.08844,-60.08844
114.0,155.0765,-41.076508
129.0,62.663975,66.33603
114.0,144.7572,-30.757202
138.0,140.18488,-2.1848755
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
60.0,87.74313,-27.743134
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
60.0,89.28011,-29.280113
62.0,112.529564,-50.529564
62.0,106.99837,-44.998367
60.0,87.74313,-27.743134
84.0,138.07925,-54.079254
62.0,106.99837,-44.998367
62.0,110.226944,-48.226944
60.0,87.71061,-27.71061
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
128.0,144.9649,-16.964905
75.0,152.44,-77.44
62.0,106.99837,-44.998367
85.5,133.88367,-48.383667
153.0,74.46084,78.53916
128.0,134.35963,-6.3596344
62.0,112.529564,-50.529564
62.0,110.226944,-48.226944
62.0,106.99837,-44.998367
62.0,110.226944,-48.226944
117.33,115.97225,1.3577499
127.33,178.37761,-51.047607
100.0,129.85289,-29.85289
67.0,148.37912,-81.37912
75.0,179.26065,-104.26065
90.0,162.76924,-72.76924
153.0,214.8375,-61.837494
76.5,125.37751,-48.87751
120.0,160.55342,-40.55342
153.0,167.67006,-14.670059
120.0,160.55342,-40.55342
122.0,164.89825,-42.898254
75.0,161.46854,-86.46854
62.0,103.60573,-41.60573
130.0,158.74689,-28.746887
122.0,130.82085,-8.820847
122.0,145.51904,-23.519043
122.0,166.87639,-44.87639
122.0,130.82085,-8.820847
99.0,158.74689,-59.746887
99.0,160.02646,-61.02646
83.47,119.38259,-35.91259
119.0,159.37234,-40.372345
90.0,115.815,-25.815002
75.0,149.9208,-74.92081
79.2,159.2992,-80.0992
134.17,118.42054,15.749458
104.0,188.25446,-84.254456
75.0,148.94698,-73.946976
136.0,153.31644,-17.316437
75.0,154.33519,-79.33519
75.0,154.33519,-79.33519
79.2,153.31644,-74.11644
72.0,149.13004,-77.130035
62.0,106.99837,-44.998367
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
62.0,110.226944,-48.226944
60.0,87.71061,-27.71061
60.0,89.28011,-29.280113
62.0,110.226944,-48.226944
92.31,95.87237,-3.5623703
114.0,148.23294,-34.23294
100.0,101.00332,-1.0033188
114.0,127.93043,-13.930428
129.0,11.716722,117.28328
129.0,148.21765,-19.217651
124.0,148.21765,-24.217651
114.0,148.23294,-34.23294
114.0,127.93043,-13.930428
75.0,148.21765,-73.21765
124.0,148.21765,-24.217651
129.0,148.21765,-19.217651
114.0,148.23294,-34.23294
124.0,174.51802,-50.51802
124.0,148.21765,-24.217651
84.0,141.27158,-57.271576
114.0,127.93043,-13.930428
100.0,69.21673,30.783272
80.0,40.603424,39.396576
110.0,187.8441,-77.8441
75.0,148.56732,-73.56732
75.0,148.56732,-73.56732
75.0,148.56732,-73.56732
92.5,186.46259,-93.962585
90.0,119.27462,-29.27462
162.0,200.60318,-38.60318
109.8,123.30166,-13.501656
90.5,123.25286,-32.75286
75.0,117.023125,-42.023125
75.0,114.15096,-39.150963
75.0,182.96432,-107.964325
153.0,252.85226,-99.852264
90.0,167.21368,-77.213684
93.0,169.23764,-76.23764
90.0,179.44482,-89.444824
75.0,145.6176,-70.6176
90.0,136.3635,-46.363495
99.33,237.39134,-138.06134
98.62,129.09277,-30.47277
80.0,130.00366,-50.003662
122.0,155.58319,-33.58319
67.0,120.213646,-53.213646
100.0,69.21673,30.783272
90.0,130.36514,-40.365143
65.0,119.29718,-54.29718
65.0,109.94564,-44.94564
67.0,159.83813,-92.838135
75.0,156.51099,-81.51099
95.0,165.23976,-70.23976
76.5,118.441925,-41.941925
75.0,159.11162,-84.11162
81.0,50.744778,30.255222
75.0,161.9636,-86.96359
65.0,119.29718,-54.29718
75.0,148.56732,-73.56732
92.5,186.46259,-93.962585
79.0,189.57874,-110.578735
81.0,37.722027,43.277973
81.0,153.47755,-72.477554
76.5,122.31442,-45.814423
55.08,18.708899,36.3711
106.0,121.35338,-15.353378
90.0,165.0945,-75.0945
67.0,125.61027,-58.610268
75.0,125.87813,-50.878128
102.8,117.966324,-15.166321
89.0,195.3294,-106.32941
65.0,103.061134,-38.061134
106.0,151.49751,-45.497513
65.0,109.861336,-44.861336
97.0,71.70386,25.296143
97.0,15.087893,81.91211
106.0,139.43433,-33.434326
75.0,141.33879,-66.33879
0.0,1.150466,-1.150466
67.0,141.72537,-74.72537
97.0,180.2906,-83.2906
100.67,75.34372,25.326279
80.0,105.918175,-25.918175
75.0,149.9305,-74.9305
99.14,109.12333,-9.98333
106.84,217.55672,-110.71672
85.92,66.95588,18.964119
124.0,146.47769,-22.477692
76.5,118.11836,-41.618362
106.0,59.717304,46.282696
106.0,59.717304,46.282696
106.0,59.717304,46.282696
0.0,-2.607718,2.607718
105.0,152.06053,-47.06053
153.0,38.327755,114.67224
114.0,83.73528,30.264717
75.0,133.80385,-58.80385
124.0,144.22055,-20.22055
63.75,106.82417,-43.074173
63.75,60.620583,3.1294174
124.0,134.9674,-10.967407
0.0,-2.025096,2.025096
124.0,144.22055,-20.22055
67.5,155.37299,-87.872986
90.0,30.61321,59.386787
75.0,163.6091,-88.6091
99.0,140.84444,-41.844437
153.0,212.26404,-59.264038
106.0,129.95837,-23.958374
106.0,129.95837,-23.958374
106.0,110.94079,-4.9407883
67.0,49.59419,17.405811
125.0,161.2605,-36.260498
80.0,121.034836,-41.034836
90.0,119.86393,-29.86393
75.0,160.51596,-85.51596
119.5,117.89988,1.6001205
106.5,45.160145,61.339855
75.0,146.6664,-71.6664
98.0,162.44638,-64.44638
88.38,112.7201,-24.340103
88.38,112.85142,-24.47142
96.0,124.62967,-28.62967
75.0,121.89799,-46.897987
71.25,154.5927,-83.3427
174.0,169.41406,4.5859375
75.0,101.11089,-26.110893
115.0,206.58691,-91.586914
75.0,95.09197,-20.091972
0.0,-2.0741668,2.0741668
106.0,115.11705,-9.11705
75.0,204.6917,-129.6917
106.0,113.66169,-7.6616898
123.5,148.02596,-24.525955
106.0,123.27374,-17.273743
106.0,89.17652,16.823479
76.5,126.1241,-49.6241
76.5,122.87415,-46.374153
153.0,169.50818,-16.508179
100.67,125.48441,-24.814415
124.0,151.39603,-27.396027
90.0,162.69913,-72.69913
124.0,151.39603,-27.396027
75.0,140.71384,-65.71384
90.0,114.67245,-24.672447
153.0,46.970425,106.02957
80.0,118.04774,-38.047737
90.0,164.39435,-74.39435
115.67,187.46823,-71.79823
124.0,151.39603,-27.396027
100.67,114.62392,-13.953918
80.25,130.59634,-50.346344
79.0,178.07936,-99.07936
61.0,108.67473,-47.67473
89.0,78.59657,10.403427
80.25,126.28469,-46.03469
76.5,81.22639,-4.726387
76.5,81.22637,-4.726372
153.0,208.64842,-55.648422
76.5,106.86263,-30.362633
85.57,140.01892,-54.44892
94.0,91.287605,2.7123947
96.4,143.99225,-47.592247
72.5,82.99082,-10.490822
94.5,92.034546,2.465454
138.5,145.49976,-6.999756
35.2,141.06491,-105.864914
86.0,134.58435,-48.58435
94.5,99.060326,-4.5603256
94.5,92.034546,2.465454
138.5,126.198235,12.301765
94.5,91.133835,3.3661652
47.25,91.133835,-43.883835
94.5,92.034546,2.465454
94.5,92.034546,2.465454
75.0,128.40436,-53.404358
76.5,116.75338,-40.25338
75.0,128.40436,-53.404358
97.0,114.49936,-17.49936
81.0,64.492096,16.507904
174.0,206.25317,-32.253174
130.0,163.0835,-33.083496
76.5,124.04582,-47.545822
79.0,162.56227,-83.56227
76.5,123.00681,-46.506813
75.0,124.78198,-49.781982
98.0,50.47759,47.52241
75.0,145.98618,-70.986176
98.0,122.689186,-24.689186
86.0,134.35553,-48.35553
94.5,92.03455,2.4654465
94.5,92.034546,2.465454
72.5,82.99082,-10.490822
94.5,92.034546,2.465454
86.0,134.58435,-48.58435
63.0,133.40999,-70.40999
94.5,99.060326,-4.5603256
94.5,91.133835,3.3661652
94.5,92.034546,2.465454
35.2,141.06491,-105.864914
86.0,125.946625,-39.946625
94.5,113.61258,-19.11258
94.5,92.034546,2.465454
94.5,109.89442,-15.394417
36.25,101.552895,-65.302895
94.5,92.034546,2.465454
94.5,91.133835,3.3661652
86.0,125.946625,-39.946625
86.0,134.35553,-48.35553
138.5,126.198235,12.301765
106.67,157.81131,-51.14131
94.5,92.034546,2.465454
94.5,92.034546,2.465454
63.0,124.17631,-61.176308
138.5,126.198235,12.301765
94.5,91.133835,3.3661652
124.0,157.81131,-33.81131
12.0,152.19553,-140.19553
90.0,111.18633,-21.186333
76.5,104.88626,-28.386261
55.96,115.077995,-59.117996
81.0,6.5343695,74.46563
90.0,93.71013,-3.7101288
153.0,112.61408,40.385918
98.0,200.01291,-102.01291
80.0,92.772316,-12.772316
99.0,149.63853,-50.638535
75.0,136.7877,-61.787704
75.0,138.3345,-63.334503
98.0,142.06664,-44.066635
0.0,3.6827703,-3.6827703
0.0,3.6827703,-3.6827703
90.0,145.82745,-55.827454
90.0,116.54769,-26.547691
99.0,109.60734,-10.607338
80.0,115.70433,-35.70433
80.0,100.88619,-20.886192
90.0,111.93335,-21.93335
90.0,99.07106,-9.07106
67.0,152.00592,-85.00592
76.5,115.03344,-38.53344
76.5,115.0988,-38.5988
153.0,226.4817,-73.481705
90.0,128.50473,-38.50473
75.0,134.8598,-59.859802
62.0,92.931274,-30.931274
62.0,92.931274,-30.931274
62.0,97.664444,-35.664444
62.0,92.931274,-30.931274
62.0,97.373764,-35.373764
153.0,147.31908,5.6809235
62.0,92.931274,-30.931274
62.0,97.373764,-35.373764
62.0,92.93128,-30.931282
62.0,92.93128,-30.931282
62.0,92.931274,-30.931274
62.0,103.936584,-41.936584
62.0,92.931274,-30.931274
60.0,81.957146,-21.957146
62.0,97.373764,-35.373764
62.0,97.373764,-35.373764
62.0,92.931274,-30.931274
84.0,125.92787,-41.92787
84.0,125.92787,-41.92787
62.0,92.931274,-30.931274
62.0,101.89735,-39.897346
62.0,92.931274,-30.931274
62.0,92.931274,-30.931274
62.0,97.664444,-35.664444
62.0,92.931274,-30.931274
62.0,92.931274,-30.931274
60.0,68.93479,-8.934792
62.0,92.931274,-30.931274
62.0,92.931274,-30.931274
62.0,97.664444,-35.664444
0.0,81.68418,-81.68418
90.0,129.78656,-39.78656
90.0,101.98526,-11.98526
90.0,96.2147,-6.214699
76.5,120.55837,-44.058372
90.0,113.890785,-23.890785
90.0,114.989784,-24.989784
90.0,122.91587,-32.91587
90.0,128.87367,-38.873672
75.0,135.40257,-60.402573
75.0,135.40256,-60.402557
67.0,128.90346,-61.903458
79.0,145.34142,-66.341415
90.0,100.71761,-10.717613
67.5,135.16669,-67.66669
62.0,90.1282,-28.128197
62.0,79.73991,-17.739906
62.0,90.1282,-28.128197
0.0,69.32343,-69.32343
62.0,97.34361,-35.343613
60.0,62.280003,-2.2800026
62.0,90.1282,-28.128197
62.0,79.73991,-17.739906
